2022-08-07T13:45:03.000Z,1,0.088,0.088,0.000013239926999999999,5AQd/ZL8vcxt8Hq,MdfrnH60Nd@google.com
2022-08-07T13:45:04.000Z,2,0.114,0.067,0.000026479853999999998,bMiZUKDSJjCLcJb,MdfrnH60Nd@google.com
,,,,,bZRykkXUhtiTY/t,MdfrnH60Nd@google.com
2022-08-07T13:45:05.000Z,2,0.064,0.049,0.000026479853999999998,bZRykkXUhtiTY/t,MdfrnH60Nd@google.com
,,,,,bMiZUKDSJjCLcJb,MdfrnH60Nd@google.com
2022-08-07T13:45:10.000Z,1,0.067,0.067,0.000013239926999999999,tpC0eHiSjyNWjHP,MdfrnH60Nd@google.com
2022-08-07T13:45:11.000Z,1,0.111,0.111,0.000013239926999999999,2CHMQu8OAAa77Rf,MdfrnH60Nd@google.com
2022-08-07T13:45:15.000Z,1,0.048,0.048,0.000008801171,O9MovtPM9FCceLM,MdfrnH60Nd@google.com
2022-08-07T13:45:16.000Z,1,0.027,0.027,0.000008801171,O9MovtPM9FCceLM,MdfrnH60Nd@google.com
2022-08-07T13:45:21.000Z,1,0.103,0.103,0.000013239926999999999,l+hnOySMZcimluL,MdfrnH60Nd@google.com
2022-08-07T13:45:22.000Z,1,0.132,0.132,0.000013239926999999999,L1kLCFeibKVtOrm,MdfrnH60Nd@google.com
2022-08-07T13:45:23.000Z,1,0.004,0.004,0.000013239926999999999,L1kLCFeibKVtOrm,MdfrnH60Nd@google.com
2022-08-07T13:45:24.000Z,1,0.089,0.089,0.000013239926999999999,byPjYVL1BAQJ6cZ,MdfrnH60Nd@google.com
2022-08-07T13:45:25.000Z,1,0.012,0.012,0.000013239926999999999,byPjYVL1BAQJ6cZ,MdfrnH60Nd@google.com
2022-08-07T13:45:37.000Z,1,0.093,0.093,0.000013239926999999999,CyjoS+VKoFsSZ2h,MdfrnH60Nd@google.com
2022-08-07T13:45:38.000Z,1,0.102,0.102,0.000013239926999999999,3ZkAWXJse4DQdQt,MdfrnH60Nd@google.com
2022-08-07T13:45:39.000Z,1,0.018,0.018,0.000013239926999999999,4IcGUDcyq5qZT9+,MdfrnH60Nd@google.com
2022-08-07T13:45:40.000Z,1,0.061,0.061,0.000013239926999999999,4IcGUDcyq5qZT9+,MdfrnH60Nd@google.com
2022-08-07T13:45:42.000Z,1,0.104,0.104,0.000013239926999999999,BceErXs3fgBBg3a,MdfrnH60Nd@google.com
2022-08-07T13:45:44.000Z,1,0.08,0.08,0.000013239926999999999,DIdtjC/CtMHtI7J,MdfrnH60Nd@google.com
2022-08-07T13:45:48.000Z,1,0.098,0.098,0.000008801171,aTH8C4cSIBo6xUk,MdfrnH60Nd@google.com
2022-08-07T13:45:55.000Z,1,0.091,0.091,0.000013239926999999999,6NOI89gimR25HcO,MdfrnH60Nd@google.com
2022-08-07T13:45:56.000Z,1,0.082,0.082,0.000013239926999999999,CrwvqXwnTrepi1t,MdfrnH60Nd@google.com
2022-08-07T13:45:57.000Z,2,0.044,0.033,0.000026479853999999998,bQsg9/CTJTu1qJS,MdfrnH60Nd@google.com
,,,,,CrwvqXwnTrepi1t,MdfrnH60Nd@google.com
2022-08-07T13:45:58.000Z,1,0.076,0.076,0.000013239926999999999,bQsg9/CTJTu1qJS,MdfrnH60Nd@google.com
2022-08-07T13:46:10.000Z,1,0.123,0.123,0.000013239926999999999,+IaMteocBacFsof,MdfrnH60Nd@google.com
2022-08-07T13:46:12.000Z,1,0.027,0.027,0.000013239926999999999,weglbRTnO0IFug9,MdfrnH60Nd@google.com
2022-08-07T13:46:13.000Z,1,0.07,0.07,0.000013239926999999999,weglbRTnO0IFug9,MdfrnH60Nd@google.com
2022-08-07T13:46:14.000Z,1,0.106,0.106,0.000013239926999999999,f0FGvTi8pteyn8k,MdfrnH60Nd@google.com
2022-08-07T13:46:15.000Z,1,0.13,0.13,0.000013239926999999999,8u2XTK/XXfdfaDg,MdfrnH60Nd@google.com
2022-08-07T13:46:17.000Z,1,0.103,0.103,0.000013239926999999999,64dvTsNdyrYNE5Y,MdfrnH60Nd@google.com
2022-08-07T13:46:20.000Z,1,0.097,0.097,0.000008801171,NM/yt8YMnpIBRU7,MdfrnH60Nd@google.com
2022-08-07T13:46:29.000Z,1,0.087,0.087,0.000013239926999999999,HTvKeT3HQXxdkbC,MdfrnH60Nd@google.com
2022-08-07T13:46:30.000Z,2,0.14200000000000002,0.125,0.000026479853999999998,Fl8iToR7gF47hUU,MdfrnH60Nd@google.com
,,,,,eVwrdtUC0ExdvXg,MdfrnH60Nd@google.com
2022-08-07T13:46:31.000Z,1,0.079,0.079,0.000013239926999999999,eVwrdtUC0ExdvXg,MdfrnH60Nd@google.com
2022-08-07T13:46:43.000Z,1,0.091,0.091,0.000013239926999999999,+L+KBJTY5iyWhlr,MdfrnH60Nd@google.com
2022-08-07T13:46:47.000Z,1,0.092,0.092,0.000013239926999999999,Cqj4/R2ykh7N4+9,MdfrnH60Nd@google.com
2022-08-07T13:46:48.000Z,2,0.24,0.195,0.000026479853999999998,P20sXUaeMdG3NZh,MdfrnH60Nd@google.com
,,,,,r/cN7GEc2pKBVtf,MdfrnH60Nd@google.com
2022-08-07T13:46:49.000Z,1,0.065,0.065,0.000013239926999999999,P20sXUaeMdG3NZh,MdfrnH60Nd@google.com
2022-08-07T13:46:50.000Z,1,0.109,0.109,0.000013239926999999999,uEii1djacYEbHZC,MdfrnH60Nd@google.com
2022-08-07T13:46:52.000Z,1,0.093,0.093,0.000008801171,nzXB4glNWhhDjAl,MdfrnH60Nd@google.com
2022-08-07T13:47:03.000Z,2,0.192,0.104,0.000026479853999999998,AeQ8a/AK0sHH3Xz,MdfrnH60Nd@google.com
,,,,,xpjrQ4VPTe5qZOg,MdfrnH60Nd@google.com
2022-08-07T13:47:04.000Z,1,0.108,0.108,0.000013239926999999999,0QTTwymnYIOGZt5,MdfrnH60Nd@google.com
2022-08-07T13:47:15.000Z,1,0.084,0.084,0.000013239926999999999,g2ic270tXoZUvC9,MdfrnH60Nd@google.com
2022-08-07T13:47:20.000Z,1,0.081,0.081,0.000013239926999999999,vj5a7+E6nKnJY1w,MdfrnH60Nd@google.com
2022-08-07T13:47:21.000Z,2,0.122,0.09,0.000026479853999999998,yAhRsfWAbgSeQ0V,MdfrnH60Nd@google.com
,,,,,vj5a7+E6nKnJY1w,MdfrnH60Nd@google.com
2022-08-07T13:47:22.000Z,2,0.029,0.024,0.000026479853999999998,yAhRsfWAbgSeQ0V,MdfrnH60Nd@google.com
,,,,,dWAofXtbWUT/NCO,MdfrnH60Nd@google.com
2022-08-07T13:47:23.000Z,2,0.139,0.071,0.000026479853999999998,dWAofXtbWUT/NCO,MdfrnH60Nd@google.com
,,,,,fFOi03VHxuuJ4Hz,MdfrnH60Nd@google.com
2022-08-07T13:47:24.000Z,1,0.013,0.013,0.000008801171,oejYajiVTw3oPC9,MdfrnH60Nd@google.com
2022-08-07T13:47:25.000Z,1,0.081,0.081,0.000008801171,oejYajiVTw3oPC9,MdfrnH60Nd@google.com
2022-08-07T13:47:36.000Z,1,0.116,0.116,0.000013239926999999999,u0Qrm6bVMIQ9RD2,MdfrnH60Nd@google.com
2022-08-07T13:47:37.000Z,1,0.097,0.097,0.000013239926999999999,WL5aD4/XL+r6r2G,MdfrnH60Nd@google.com
2022-08-07T13:47:38.000Z,1,0.1,0.1,0.000013239926999999999,8LfGpNZOaChUubz,MdfrnH60Nd@google.com
2022-08-07T13:47:47.000Z,1,0.099,0.099,0.000013239926999999999,efYDUYaNn9MVnej,MdfrnH60Nd@google.com
2022-08-07T13:47:53.000Z,1,0.077,0.077,0.000013239926999999999,V78YLCVNgR5YeZ0,MdfrnH60Nd@google.com
2022-08-07T13:47:55.000Z,2,0.18,0.099,0.000026479853999999998,SzGP/Tjx8j27ws5,MdfrnH60Nd@google.com
,,,,,rC9Tp0T3xOZtUwP,MdfrnH60Nd@google.com
2022-08-07T13:47:56.000Z,1,0.066,0.066,0.000013239926999999999,4rWjEgNi17mb5p5,MdfrnH60Nd@google.com
2022-08-07T13:47:57.000Z,2,0.11,0.083,0.000022041098,4rWjEgNi17mb5p5,MdfrnH60Nd@google.com
,,,,,XNXRccFDJkAFGmj,MdfrnH60Nd@google.com
2022-08-07T13:48:09.000Z,1,0.111,0.111,0.000013239926999999999,wslY2+cr9ZYmdNe,MdfrnH60Nd@google.com
2022-08-07T13:48:11.000Z,1,0.096,0.096,0.000013239926999999999,q7ZRuc5n+DMNouB,MdfrnH60Nd@google.com
2022-08-07T13:48:12.000Z,1,0.109,0.109,0.000013239926999999999,xVMzmwZqVH361pa,MdfrnH60Nd@google.com
2022-08-07T13:48:20.000Z,1,0.108,0.108,0.000013239926999999999,18SDXxZNsfi6qxL,MdfrnH60Nd@google.com
2022-08-07T13:48:25.000Z,1,0.133,0.133,0.000013239926999999999,DU4EZaaeRx6l4fv,MdfrnH60Nd@google.com
2022-08-07T13:48:27.000Z,1,0.115,0.115,0.000013239926999999999,nXxfYumnewmNPf5,MdfrnH60Nd@google.com
2022-08-07T13:48:29.000Z,2,0.157,0.083,0.000022041098,Z7uhcMIXXb2yHjd,MdfrnH60Nd@google.com
,,,,,BZOjiopVDF9J1gD,MdfrnH60Nd@google.com
2022-08-07T13:48:30.000Z,2,0.126,0.097,0.000022041098,BZOjiopVDF9J1gD,MdfrnH60Nd@google.com
,,,,,9CE1qW9xTW3k6SD,MdfrnH60Nd@google.com
2022-08-07T13:48:41.000Z,1,0.075,0.075,0.000013239926999999999,q2vruu77mqz71bI,MdfrnH60Nd@google.com
